STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,station_name,source_year,source_url
48914099999,2019-03-21,9.1833333,105.15,2.0,"CA MAU, VM",85.2,8,76.1,8,1010.9,8,10.7,8,12.4,8,2.7,5,3.9,999.9,92.3, ,79.2, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-22,9.1833333,105.15,2.0,"CA MAU, VM",84.7,8,77.0,8,1010.1,8,9.9,8,12.4,8,999.9,0,999.9,999.9,102.2, ,79.5, ,0.28,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-23,9.1833333,105.15,2.0,"CA MAU, VM",85.6,8,78.1,8,1010.0,8,9.8,8,12.4,8,2.7,5,3.9,999.9,93.4, ,79.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-24,9.1833333,105.15,2.0,"CA MAU, VM",84.8,8,78.2,8,1010.1,8,9.9,8,12.4,8,3.9,6,5.8,999.9,90.7, ,81.3, ,0.26,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-25,9.1833333,105.15,2.0,"CA MAU, VM",85.4,8,76.1,8,1011.8,8,11.7,8,12.4,8,4.4,7,5.8,999.9,92.3, ,81.3, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-26,9.1833333,105.15,2.0,"CA MAU, VM",85.7,8,76.0,8,1012.3,8,12.1,8,12.4,8,4.9,8,5.8,999.9,91.8, ,80.8, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-27,9.1833333,105.15,2.0,"CA MAU, VM",84.9,8,76.7,8,1012.4,8,12.2,8,12.4,8,4.2,7,7.8,999.9,90.9, ,80.6,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-28,9.1833333,105.15,2.0,"CA MAU, VM",84.6,8,77.2,8,1011.0,8,10.8,8,12.4,8,3.9,5,5.8,999.9,91.8, ,79.2,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-29,9.1833333,105.15,2.0,"CA MAU, VM",85.0,8,77.8,8,1009.9,8,9.7,8,12.4,8,3.5,5,5.8,999.9,93.6, ,78.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-30,9.1833333,105.15,2.0,"CA MAU, VM",85.9,8,75.8,8,1010.2,8,10.0,8,12.4,8,3.3,7,5.8,999.9,94.1, ,78.8, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-03-31,9.1833333,105.15,2.0,"CA MAU, VM",86.3,8,75.7,8,1011.5,8,11.3,8,12.4,8,3.4,4,3.9,999.9,94.1, ,79.9, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-01,9.1833333,105.15,2.0,"CA MAU, VM",86.0,8,75.9,8,1012.1,8,11.9,8,12.4,8,3.9,6,5.8,999.9,93.2, ,81.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-02,9.1833333,105.15,2.0,"CA MAU, VM",84.8,8,74.0,8,1011.6,8,11.4,8,12.4,8,4.7,5,5.8,999.9,91.4, ,80.2,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-03,9.1833333,105.15,2.0,"CA MAU, VM",85.1,8,75.1,8,1011.9,8,11.7,8,12.4,8,4.2,6,5.8,999.9,91.8, ,79.2, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-04,9.1833333,105.15,2.0,"CA MAU, VM",85.4,8,75.3,8,1011.9,8,11.7,8,12.4,8,2.6,6,3.9,999.9,90.1,*,80.6, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-05,9.1833333,105.15,2.0,"CA MAU, VM",84.2,8,76.4,8,1011.8,8,11.6,8,12.4,8,2.6,6,3.9,999.9,88.7,*,80.4,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-06,9.1833333,105.15,2.0,"CA MAU, VM",85.2,8,74.4,8,1011.2,8,11.0,8,12.4,8,3.1,5,3.9,999.9,91.6,*,79.9, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-07,9.1833333,105.15,2.0,"CA MAU, VM",85.6,8,76.7,8,1010.9,8,10.7,8,12.4,8,3.6,6,5.8,999.9,91.2,*,81.0, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-08,9.1833333,105.15,2.0,"CA MAU, VM",85.8,8,76.4,8,1010.2,8,10.0,8,12.4,8,3.2,6,3.9,999.9,92.1,*,80.2, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-09,9.1833333,105.15,2.0,"CA MAU, VM",86.3,8,76.6,8,1010.2,8,10.0,8,12.4,8,2.4,4,3.9,999.9,93.0,*,79.9, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-10,9.1833333,105.15,2.0,"CA MAU, VM",87.3,8,75.6,8,1009.4,8,9.2,8,12.4,8,4.3,5,5.8,999.9,94.6,*,80.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-11,9.1833333,105.15,2.0,"CA MAU, VM",83.7,8,77.9,8,1008.9,8,8.7,8,11.7,8,2.7,5,3.9,999.9,94.3, ,79.7,*,1.14,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-12,9.1833333,105.15,2.0,"CA MAU, VM",86.4,8,76.4,8,1009.3,8,9.1,8,12.4,8,2.7,5,3.9,999.9,93.2,*,79.3, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-13,9.1833333,105.15,2.0,"CA MAU, VM",86.5,8,77.1,8,1010.0,8,9.9,8,12.4,8,3.9,5,5.8,999.9,93.2, ,80.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-14,9.1833333,105.15,2.0,"CA MAU, VM",86.7,8,78.4,8,1010.4,8,10.2,8,12.4,8,3.4,8,3.9,999.9,93.7, ,81.0, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-15,9.1833333,105.15,2.0,"CA MAU, VM",86.7,8,79.4,8,1010.0,8,9.8,8,12.4,8,3.6,6,5.8,999.9,95.0, ,81.7, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-16,9.1833333,105.15,2.0,"CA MAU, VM",87.5,8,77.7,8,1010.2,8,10.0,8,12.4,8,3.2,6,3.9,999.9,95.0, ,81.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-17,9.1833333,105.15,2.0,"CA MAU, VM",87.7,8,79.8,8,1009.7,8,9.5,8,12.4,8,3.6,6,3.9,999.9,95.0, ,82.4, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-18,9.1833333,105.15,2.0,"CA MAU, VM",87.3,8,76.6,8,1009.5,8,9.3,8,12.4,8,4.2,6,5.8,999.9,94.1, ,82.4,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-19,9.1833333,105.15,2.0,"CA MAU, VM",87.5,7,77.5,7,1008.1,7,7.9,7,12.4,7,2.9,6,3.9,999.9,93.2,*,81.0, ,0.0,I,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-20,9.1833333,105.15,2.0,"CA MAU, VM",86.1,8,78.3,8,1007.0,8,6.8,8,12.4,8,3.2,6,5.8,999.9,94.5, ,82.0, ,0.08,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-21,9.1833333,105.15,2.0,"CA MAU, VM",86.9,8,75.4,8,1006.7,8,6.5,8,12.4,8,4.2,6,7.8,999.9,93.7, ,81.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-22,9.1833333,105.15,2.0,"CA MAU, VM",87.7,8,75.9,8,1007.5,8,7.3,8,12.4,8,3.6,6,3.9,999.9,94.3, ,81.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-23,9.1833333,105.15,2.0,"CA MAU, VM",88.1,8,78.7,8,1008.5,8,8.3,8,12.4,8,3.9,5,5.8,999.9,94.8, ,82.4, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-24,9.1833333,105.15,2.0,"CA MAU, VM",87.3,8,76.8,8,1008.4,8,8.2,8,12.4,8,3.6,6,3.9,999.9,93.2, ,82.9,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-25,9.1833333,105.15,2.0,"CA MAU, VM",87.4,8,77.4,8,1008.2,8,8.0,8,12.4,8,2.9,6,5.8,999.9,93.7, ,81.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-26,9.1833333,105.15,2.0,"CA MAU, VM",86.6,8,76.9,8,1008.3,8,8.1,8,12.4,8,4.7,5,5.8,999.9,92.7, ,81.9, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-27,9.1833333,105.15,2.0,"CA MAU, VM",83.3,8,78.2,8,1009.4,8,9.2,8,11.7,8,3.2,6,3.9,999.9,87.8, ,78.8,*,1.03,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-28,9.1833333,105.15,2.0,"CA MAU, VM",82.8,8,78.0,8,1009.9,8,9.6,8,12.4,8,2.7,5,3.9,999.9,90.9, ,81.0,*,0.13,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-29,9.1833333,105.15,2.0,"CA MAU, VM",87.0,8,78.0,8,1009.3,8,9.1,8,12.4,8,3.9,6,5.8,999.9,95.0, ,79.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-04-30,9.1833333,105.15,2.0,"CA MAU, VM",86.2,8,76.9,8,1009.3,8,9.1,8,12.4,8,3.5,5,3.9,999.9,95.0, ,81.0, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-01,9.1833333,105.15,2.0,"CA MAU, VM",87.6,8,78.6,8,1008.7,8,8.5,8,12.4,8,4.4,4,5.8,999.9,96.4, ,80.6, ,0.0,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-02,9.1833333,105.15,2.0,"CA MAU, VM",86.9,8,79.8,8,1009.6,8,9.4,8,11.7,8,4.3,5,5.8,999.9,96.1, ,82.8, ,0.45,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-03,9.1833333,105.15,2.0,"CA MAU, VM",83.6,8,77.7,8,1010.5,8,10.3,8,8.5,8,2.7,5,3.9,999.9,94.6,*,78.1,*,0.12,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-04,9.1833333,105.15,2.0,"CA MAU, VM",85.1,8,79.2,8,1010.5,8,10.3,8,11.7,8,2.9,4,3.9,999.9,94.3, ,79.2, ,0.04,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-05,9.1833333,105.15,2.0,"CA MAU, VM",86.8,8,79.1,8,1009.2,8,9.0,8,12.4,8,2.9,6,3.9,999.9,95.4, ,81.0, ,0.09,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-06,9.1833333,105.15,2.0,"CA MAU, VM",87.6,8,78.4,8,1007.7,8,7.5,8,12.4,8,4.9,6,7.8,999.9,93.6, ,82.8, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-07,9.1833333,105.15,2.0,"CA MAU, VM",88.3,8,78.3,8,1006.6,8,6.4,8,12.4,8,5.1,5,7.8,999.9,95.5, ,83.1, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-08,9.1833333,105.15,2.0,"CA MAU, VM",87.2,8,77.8,8,1006.8,8,6.6,8,12.4,8,4.6,8,5.8,999.9,95.4, ,83.1,*,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-09,9.1833333,105.15,2.0,"CA MAU, VM",82.0,8,79.9,8,1007.8,8,7.6,8,10.9,8,3.5,5,5.8,999.9,87.8, ,77.0, ,0.63,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-10,9.1833333,105.15,2.0,"CA MAU, VM",80.6,8,78.0,8,1009.5,8,9.3,8,11.0,8,999.9,0,999.9,999.9,86.5, ,77.5,*,1.02,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-11,9.1833333,105.15,2.0,"CA MAU, VM",81.9,8,77.8,8,1009.4,8,9.2,8,10.1,8,2.7,5,5.8,999.9,90.5, ,79.5,*,0.38,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-12,9.1833333,105.15,2.0,"CA MAU, VM",81.5,8,77.6,8,1009.0,8,8.8,8,11.7,8,2.4,4,3.9,999.9,92.7, ,77.9,*,0.12,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-13,9.1833333,105.15,2.0,"CA MAU, VM",85.9,8,77.5,8,1008.7,8,8.5,8,12.4,8,3.6,7,5.8,999.9,93.6, ,78.6, ,0.0,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-14,9.1833333,105.15,2.0,"CA MAU, VM",84.7,8,78.3,8,1009.3,8,9.1,8,12.4,8,3.5,5,5.8,999.9,93.6, ,81.5, ,0.01,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-15,9.1833333,105.15,2.0,"CA MAU, VM",84.0,8,77.8,8,1009.8,8,9.6,8,11.0,8,3.6,6,7.8,999.9,90.9,*,80.4,*,0.39,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-16,9.1833333,105.15,2.0,"CA MAU, VM",82.5,8,77.4,8,1010.5,8,10.3,8,8.7,8,4.5,6,7.8,999.9,90.1,*,78.8,*,0.67,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-17,9.1833333,105.15,2.0,"CA MAU, VM",86.3,8,77.7,8,1009.1,8,8.9,8,12.4,8,4.2,6,5.8,999.9,92.5,*,78.1, ,0.51,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-18,9.1833333,105.15,2.0,"CA MAU, VM",87.0,8,78.0,8,1008.8,8,8.6,8,12.4,8,3.9,6,5.8,999.9,94.5, ,81.5, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-19,9.1833333,105.15,2.0,"CA MAU, VM",87.2,8,79.5,8,1009.4,8,9.2,8,12.4,8,3.5,5,3.9,999.9,96.8, ,82.4, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-20,9.1833333,105.15,2.0,"CA MAU, VM",86.0,8,80.1,8,1009.5,8,9.3,8,12.4,8,2.8,7,3.9,999.9,93.9, ,82.2, ,1.06,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-21,9.1833333,105.15,2.0,"CA MAU, VM",85.9,8,79.0,8,1009.6,8,9.4,8,12.4,8,4.3,5,7.8,999.9,93.9, ,81.9, ,0.02,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-22,9.1833333,105.15,2.0,"CA MAU, VM",82.6,8,78.0,8,1009.8,8,9.6,8,10.9,8,3.1,5,5.8,999.9,93.6, ,78.1,*,1.06,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-23,9.1833333,105.15,2.0,"CA MAU, VM",85.7,8,77.3,8,1010.0,8,9.8,8,12.4,8,3.9,6,5.8,999.9,95.0, ,77.4, ,0.48,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-24,9.1833333,105.15,2.0,"CA MAU, VM",86.7,8,77.8,8,1009.3,8,9.1,8,12.4,8,3.9,5,5.8,999.9,94.1, ,81.9, ,0.03,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-25,9.1833333,105.15,2.0,"CA MAU, VM",87.0,8,78.8,8,1008.4,8,8.2,8,12.4,8,3.6,6,7.8,999.9,95.2, ,82.8, ,0.02,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-26,9.1833333,105.15,2.0,"CA MAU, VM",85.7,8,78.2,8,1008.4,8,8.2,8,12.4,8,3.9,6,5.8,999.9,93.2, ,82.8,*,0.13,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-27,9.1833333,105.15,2.0,"CA MAU, VM",83.6,8,79.5,8,1007.8,8,7.6,8,10.1,8,3.9,4,5.8,999.9,91.9, ,80.6,*,0.67,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-28,9.1833333,105.15,2.0,"CA MAU, VM",85.7,8,78.5,8,1007.8,8,7.6,8,12.4,8,3.6,6,3.9,999.9,93.2, ,79.9, ,0.0,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-29,9.1833333,105.15,2.0,"CA MAU, VM",85.9,8,79.1,8,1008.4,8,8.2,8,12.4,8,3.1,5,5.8,999.9,94.1, ,81.7, ,0.12,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-30,9.1833333,105.15,2.0,"CA MAU, VM",85.3,8,78.3,8,1008.3,8,8.1,8,12.4,8,2.6,6,3.9,999.9,94.1, ,81.5, ,0.02,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-05-31,9.1833333,105.15,2.0,"CA MAU, VM",87.4,8,78.8,8,1007.8,8,7.6,8,12.4,8,2.5,7,3.9,999.9,93.2, ,81.7, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-01,9.1833333,105.15,2.0,"CA MAU, VM",86.7,8,78.6,8,1008.3,8,8.1,8,12.4,8,2.8,7,3.9,999.9,94.1, ,81.7, ,0.0,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-02,9.1833333,105.15,2.0,"CA MAU, VM",84.5,8,78.4,8,1008.5,8,8.3,8,12.4,8,3.5,5,3.9,999.9,93.6, ,80.2,*,0.35,G,999.9,10,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-04,9.1833333,105.15,2.0,"CA MAU, VM",83.7,5,77.8,5,1007.3,5,7.1,5,12.4,5,999.9,0,999.9,999.9,91.8,*,81.3,*,0.04,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-05,9.1833333,105.15,2.0,"CA MAU, VM",79.9,8,77.3,8,1008.2,8,8.0,8,7.9,8,999.9,0,999.9,999.9,88.7, ,77.5,*,0.94,G,999.9,10010,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-06,9.1833333,105.15,2.0,"CA MAU, VM",80.3,8,77.1,8,1009.3,8,9.1,8,12.4,8,2.9,4,3.9,999.9,83.1,*,77.4, ,0.09,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-07,9.1833333,105.15,2.0,"CA MAU, VM",81.6,8,76.8,8,1010.0,8,9.8,8,9.3,8,3.9,5,5.8,999.9,89.2,*,78.1, ,0.06,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-08,9.1833333,105.15,2.0,"CA MAU, VM",81.0,8,77.2,8,1009.5,8,9.2,8,11.7,8,3.2,6,3.9,999.9,85.6,*,78.1, ,0.54,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-09,9.1833333,105.15,2.0,"CA MAU, VM",79.3,8,76.5,8,1009.1,8,8.9,8,8.9,8,3.2,6,3.9,999.9,88.2, ,75.9, ,0.79,G,999.9,10000,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
48914099999,2019-06-10,9.1833333,105.15,2.0,"CA MAU, VM",83.8,8,78.2,8,1008.2,8,8.0,8,11.7,8,4.2,7,5.8,999.9,91.4, ,76.8, ,0.02,G,999.9,0,CA MAU (Đại diện Nam Bộ),2019,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2019/48914099999.csv
